ID,Canal,timestamp,Impressoes Disponiveis,Consultas Correspondentes,Impressoes,Cliques,Gasto,Conversao
ADSXJ0000263,Canal2,2023-12-21 06:00:00,4618264,3138131,2392357,4290,6026.260750462648,61
ADSXJ0000264,Canal2,2023-11-06 06:00:00,2812620,1970380,1517267,2183,3066.826962976003,54
ADSXJ0000265,Canal2,2023-12-05 06:00:00,4233728,2821938,2164513,3599,5050.58129341441,112
ADSXJ0000266,Canal2,2023-11-10 02:00:00,4002103,2763690,2117553,2910,4083.287757810766,92
ADSXJ0000267,Canal2,2023-11-08 06:00:00,3800695,2456499,1894348,2779,3896.379379298956,82
ADSXJ0000268,Canal2,2023-10-20 05:00:00,2527132,1649145,1249600,1822,2553.133937175884,20
ADSXJ0000269,Canal2,2023-10-05 03:00:00,2148894,1559625,1192689,1179,1651.452756540044,37
ADSXJ0000270,Canal2,2023-11-06 04:00:00,2228967,1517034,1161395,1352,1893.198117006308,25
ADSXJ0000271,Canal2,2023-10-25 03:00:00,2481751,1615698,1244033,1505,2107.05011527073,21
ADSXJ0000272,Canal2,2023-10-24 05:00:00,2734785,1759149,1358573,1866,2612.451964559687,56
ADSXJ0000273,Canal2,2023-10-04 03:00:00,1974534,1490118,1150112,1494,2090.50247832935,50
ADSXJ0000274,Canal2,2023-10-16 05:00:00,2755455,1781303,1363473,1856,2595.638280645597,62
ADSXJ0000275,Canal2,2023-11-23 01:00:00,5524625,3938194,3024365,4094,5724.753894758007,130
ADSXJ0000276,Canal2,2023-10-07 05:00:00,1928013,1397620,1075964,1520,2125.476640669445,28
ADSXJ0000277,Canal2,2023-10-13 02:00:00,3492166,2519628,1916627,2470,3450.007353028163,47
ADSXJ0000278,Canal2,2023-11-14 06:00:00,4021371,2653059,2040957,3390,4733.334352967213,88
ADSXJ0000279,Canal2,2023-10-23 03:00:00,2424390,1518880,1172391,1444,2014.754750154241,29
ADSXJ0000280,Canal2,2023-10-17 03:00:00,2114846,1514907,1164054,1422,1983.416547546096,39
ADSXJ0000281,Canal2,2023-11-12 05:00:00,2325697,1433109,1093393,1498,2088.524591763471,38
ADSXJ0000282,Canal2,2023-12-08 03:00:00,3069241,2084195,1557421,2204,3071.459069331905,66
ADSXJ0000283,Canal2,2023-11-06 03:00:00,2936968,2053134,1574815,1765,2458.703114876859,33
ADSXJ0000284,Canal2,2023-10-05 04:00:00,1922186,1347104,1030482,1031,1435.275943958806,19
ADSXJ0000285,Canal2,2023-12-06 04:00:00,2454212,1424055,1076194,1474,2051.97015476318,17
ADSXJ0000286,Canal2,2023-10-18 03:00:00,2490363,1550584,1180181,1430,1991.064616825875,18
ADSXJ0000287,Canal2,2023-12-03 07:00:00,6018995,4482429,3476721,5983,8322.427270312612,187
ADSXJ0000288,Canal2,2023-12-13 07:00:00,7423972,5162788,3957652,7306,10151.21774337055,83
ADSXJ0000289,Canal2,2023-11-13 07:00:00,6542038,4548701,3517694,5958,8277.390013382837,169
ADSXJ0000290,Canal2,2023-11-21 07:00:00,7095406,5028981,3890856,6633,9213.850300658316,74
ADSXJ0000291,Canal2,2023-11-07 04:00:00,2336118,1492717,1140566,1341,1861.151884680764,37
ADSXJ0000292,Canal2,2023-10-09 03:00:00,2293693,1652293,1248813,1475,2047.667651388663,42
ADSXJ0000293,Canal2,2023-12-18 07:00:00,7826347,5374183,4138129,7485,10382.82526419249,233
ADSXJ0000294,Canal2,2023-11-19 03:00:00,3036890,2092408,1590180,2009,2785.863488221653,25
ADSXJ0000295,Canal2,2023-10-14 05:00:00,2257799,1519228,1151287,1699,2353.5362744338,46
ADSXJ0000296,Canal2,2023-10-28 05:00:00,2275750,1525892,1174931,1799,2490.789183679183,23
ADSXJ0000297,Canal2,2023-10-10 03:00:00,2338123,1653026,1264768,1495,2069.146015578845,47
ADSXJ0000298,Canal2,2023-10-29 04:00:00,2088425,1365270,1046511,1354,1872.670749267851,19
ADSXJ0000299,Canal2,2023-11-13 02:00:00,3425694,2519542,1922716,2594,3585.30141051616,40
ADSXJ0000300,Canal2,2023-10-09 05:00:00,2555074,1800601,1369201,1958,2700.905605292922,28
ADSXJ0000301,Canal2,2023-12-09 06:00:00,3700768,2435894,1841009,3313,4567.594205557496,36
ADSXJ0000302,Canal2,2023-10-18 04:00:00,2307080,1409077,1069426,1379,1900.882492348399,45
ADSXJ0000303,Canal2,2023-12-21 01:00:00,5542571,3916686,2991835,4503,6206.680909274118,65
ADSXJ0000304,Canal2,2023-10-08 03:00:00,1999186,1536206,1166845,1440,1982.774670388656,46
ADSXJ0000305,Canal2,2023-11-22 07:00:00,7142003,5082684,3939625,6673,9182.981576131497,209
ADSXJ0000306,Canal2,2023-11-29 01:00:00,5486612,3901370,2984890,4306,5920.859701195442,125
ADSXJ0000307,Canal2,2023-12-09 04:00:00,2519057,1591995,1184208,1628,2237.835057692138,43
ADSXJ0000308,Canal2,2023-11-12 04:00:00,2507363,1560281,1189647,1526,2096.247567749573,47
ADSXJ0000309,Canal2,2023-12-23 05:00:00,2420182,1551175,1173582,1928,2645.601800963126,21
ADSXJ0000310,Canal2,2023-10-13 05:00:00,2537452,1702878,1285723,2024,2776.309477261041,66
ADSXJ0000311,Canal2,2023-10-03 02:00:00,2747504,2063993,1598551,2084,2853.685236451161,59
ADSXJ0000312,Canal2,2023-10-30 03:00:00,2412639,1639004,1258854,1551,2122.335277294515,21
ADSXJ0000313,Canal2,2023-11-12 03:00:00,3224343,2077257,1592371,2026,2772.123186190663,26
ADSXJ0000314,Canal2,2023-12-02 02:00:00,3952648,2962247,2261994,2977,4068.641975324908,88
ADSXJ0000315,Canal2,2023-11-18 07:00:00,5971536,4304436,3323089,6360,8691.794311146099,202
ADSXJ0000316,Canal2,2023-10-26 03:00:00,2466028,1633951,1255012,1632,2229.053326049176,42
ADSXJ0000317,Canal2,2023-10-22 03:00:00,2044692,1471178,1138740,1445,1971.578214887943,22
ADSXJ0000318,Canal2,2023-10-20 03:00:00,2525970,1681973,1273859,1516,2064.097309941384,18
ADSXJ0000319,Canal2,2023-10-28 04:00:00,2041966,1371611,1048662,1437,1955.449365035186,36
ADSXJ0000320,Canal4,2023-10-04 07:00:00,2,2,2,1,1.486209168331054,0
ADSXJ0000321,Canal2,2023-11-24 01:00:00,5656667,4064862,3120165,4349,5912.960435406876,77
ADSXJ0000322,Canal2,2023-10-15 05:00:00,2407065,1672427,1268129,1876,2549.895217640906,57
ADSXJ0000323,Canal2,2023-10-10 04:00:00,2072489,1424669,1090389,1455,1973.062525071857,28
ADSXJ0000324,Canal2,2023-11-29 07:00:00,7119940,5043420,3873163,7116,9638.280273096574,206
ADSXJ0000325,Canal2,2023-10-14 04:00:00,2124197,1462035,1104567,1444,1953.814811933462,20
ADSXJ0000326,Canal2,2023-10-19 01:00:00,4744450,3388859,2594986,3405,4608.565695180405,51
ADSXJ0000327,Canal2,2023-11-03 04:00:00,2252632,1460880,1123066,1379,1866.200227129269,21
ADSXJ0000328,Canal2,2023-11-02 02:00:00,3329938,2205112,1695631,1908,2581.54765137632,60
ADSXJ0000329,Canal2,2023-10-27 04:00:00,2166544,1454040,1120115,1424,1925.890952405236,24
ADSXJ0000330,Canal2,2023-11-28 01:00:00,6149642,4028077,3082823,4217,5703.38298138022,75
ADSXJ0000331,Canal2,2023-11-20 07:00:00,6424148,4623189,3566987,6115,8267.791564227864,106
ADSXJ0000332,Canal2,2023-10-17 05:00:00,2628947,1808922,1385078,1998,2700.729853750403,61
ADSXJ0000333,Canal2,2023-12-06 06:00:00,4687673,2866214,2201478,3723,5030.995459732493,41
ADSXJ0000334,Canal2,2023-11-08 02:00:00,4063351,2718004,2092768,2465,3331.273137115233,28
ADSXJ0000335,Canal2,2023-10-06 02:00:00,3260631,2462619,1891925,2470,3334.740856700882,65
ADSXJ0000336,Canal2,2023-12-24 07:00:00,7477630,5074799,3896541,7224,9754.79566303727,130
ADSXJ0000337,Canal2,2023-12-22 06:00:00,4168211,2769946,2109004,3987,5375.142222315738,58
ADSXJ0000338,Canal2,2023-12-22 01:00:00,6521661,4423222,3388710,5207,7020.561224485394,166
ADSXJ0000339,Canal2,2023-12-23 02:00:00,4453277,3014406,2307863,3531,4759.557392554703,41
ADSXJ0000340,Canal2,2023-12-23 04:00:00,2460083,1559336,1176476,1728,2328.073426845317,52
ADSXJ0000341,Canal2,2023-10-18 02:00:00,3191822,2117922,1616571,2021,2721.811134722939,63
ADSXJ0000342,Canal2,2023-11-27 01:00:00,5405570,3910383,2984715,4154,5581.805182562828,132
ADSXJ0000343,Canal2,2023-11-11 02:00:00,4375167,2962380,2265577,3179,4265.680108320622,48
ADSXJ0000344,Canal2,2023-11-22 01:00:00,5406040,3888947,2985974,4152,5567.999713849084,106
ADSXJ0000345,Canal3,2023-10-26 00:00:00,798,201,161,1,1.465643385087129,0
ADSXJ0000346,Canal2,2023-12-12 03:00:00,2712915,1860388,1390161,1921,2575.838534431134,63
ADSXJ0000347,Canal2,2023-11-24 07:00:00,7355532,5189735,4005689,7021,9413.32979030189,177
ADSXJ0000348,Canal2,2023-10-11 02:00:00,2993091,2136814,1639665,2175,2915.348698029895,55
ADSXJ0000349,Canal2,2023-11-04 03:00:00,2613328,1723064,1319769,1582,2120.542958906544,46
ADSXJ0000350,Canal2,2023-11-28 07:00:00,8023790,5189015,3996893,6947,9305.121880889272,200
ADSXJ0000351,Canal2,2023-12-04 07:00:00,7011897,4858305,3756868,6554,8762.250669251209,76
ADSXJ0000352,Canal2,2023-11-09 07:00:00,6919867,4550544,3514868,6044,8080.998138937537,83
ADSXJ0000353,Canal2,2023-10-10 05:00:00,2642178,1806715,1391122,2165,2894.277578296445,28
ADSXJ0000354,Canal2,2023-11-05 04:00:00,2490800,1731096,1321516,1638,2189.702638944088,47
ADSXJ0000355,Canal2,2023-11-03 03:00:00,2499569,1684171,1292650,1473,1968.995618652493,28
ADSXJ0000356,Canal2,2023-11-02 05:00:00,2952489,1864268,1437224,2099,2805.790420184674,54
ADSXJ0000357,Canal2,2023-11-04 05:00:00,2641563,1811847,1395130,2009,2683.251893474826,61
ADSXJ0000358,Canal2,2023-12-04 04:00:00,2124561,1456423,1107769,1538,2051.683674428958,46
ADSXJ0000359,Canal2,2023-10-23 05:00:00,2773104,1706372,1321897,2005,2672.018257662943,65
ADSXJ0000360,Canal2,2023-10-26 06:00:00,4766920,3415255,2641637,4764,6346.679012999584,65
ADSXJ0000361,Canal2,2023-10-12 01:00:00,4817662,3476369,2659694,3888,5179.330498659954,125
ADSXJ0000362,Canal2,2023-11-04 02:00:00,3566688,2441088,1872608,2320,3089.740978693879,41
ADSXJ0000363,Canal2,2023-11-23 07:00:00,7214391,5011811,3873043,6921,9215.740824639004,171
ADSXJ0000364,Canal2,2023-12-15 06:00:00,4308995,2775076,2105898,4088,5437.96304742033,131
ADSXJ0000365,Canal2,2023-11-30 01:00:00,5491219,3943785,3013811,4453,5922.583738053811,113
ADSXJ0000366,Canal2,2023-12-11 02:00:00,3751727,2596096,1968919,3178,4223.712447601728,58
ADSXJ0000367,Canal2,2023-11-03 05:00:00,2815518,1836689,1415934,2100,2790.268974797882,39
ADSXJ0000368,Canal2,2023-10-25 02:00:00,3297220,2264661,1743422,2282,3027.680031476665,27
ADSXJ0000369,Canal2,2023-12-14 02:00:00,3695206,2633821,1999124,3257,4315.395565804751,94
ADSXJ0000370,Canal2,2023-10-07 03:00:00,2407992,1782942,1353874,1689,2238.710042623353,51
ADSXJ0000371,Canal2,2023-10-02 05:00:00,2614807,1728603,1344667,1948,2581.714520390689,51
ADSXJ0000372,Canal2,2023-10-21 02:00:00,3644629,2509033,1935619,2569,3398.754179746774,29
ADSXJ0000373,Canal2,2023-10-20 02:00:00,3425198,2384750,1818659,2330,3080.8511796229,45
ADSXJ0000374,Canal2,2023-10-08 06:00:00,4019520,2917143,2239253,3757,4966.190058560331,108
ADSXJ0000375,Canal2,2023-10-02 03:00:00,2443630,1605599,1243465,1498,1980.335733609218,16
ADSXJ0000376,Canal2,2023-10-25 01:00:00,4919853,3507313,2708222,3790,4993.511348830523,120
ADSXJ0000377,Canal2,2023-12-17 07:00:00,7303325,4868365,3736520,6901,9091.5232028872,78
ADSXJ0000378,Canal2,2023-10-17 02:00:00,2936477,2146420,1633754,2166,2851.007321537175,62
ADSXJ0000379,Canal2,2023-11-25 01:00:00,6103121,4383974,3361237,4605,6061.153253262543,52
ADSXJ0000380,Canal2,2023-10-29 06:00:00,4609160,3131977,2427054,4458,5866.955707565331,82
ADSXJ0000381,Canal2,2023-11-24 00:00:00,8633776,6288067,4851431,7076,9310.149852005286,220
ADSXJ0000382,Canal2,2023-11-19 07:00:00,5581955,3952674,3046519,5972,7855.053339662684,69
ADSXJ0000383,Canal2,2023-12-20 00:00:00,8776582,5919393,4542347,6982,9182.729806531748,221
ADSXJ0000384,Canal2,2023-12-07 04:00:00,2519774,1584609,1179746,1694,2227.503672686373,48
ADSXJ0000385,Canal2,2023-11-25 07:00:00,6473648,4783699,3678423,7132,9373.163426469697,180
ADSXJ0000386,Canal2,2023-12-06 03:00:00,2939424,1763904,1336321,1896,2489.182886199834,59
ADSXJ0000387,Canal2,2023-10-17 04:00:00,1968560,1383416,1061141,1524,1999.201535154326,51
ADSXJ0000388,Canal2,2023-12-19 00:00:00,9044130,6074783,4682372,7146,9362.724624081937,81
ADSXJ0000389,Canal2,2023-10-29 03:00:00,2356996,1583506,1213399,1555,2037.198781578814,20
ADSXJ0000390,Canal2,2023-11-26 03:00:00,3517000,2251838,1706935,2448,3206.165297020726,29
ADSXJ0000391,Canal2,2023-11-19 02:00:00,4191008,2993455,2288598,3098,4056.916325010867,80
ADSXJ0000392,Canal2,2023-10-04 02:00:00,2746616,2124783,1639548,2138,2797.65267592941,24
ADSXJ0000393,Canal2,2023-10-07 04:00:00,1945742,1401387,1062290,1314,1718.7701876637,45
ADSXJ0000394,Canal2,2023-12-17 01:00:00,5693444,3771086,2879899,4102,5364.015886698618,45
ADSXJ0000395,Canal2,2023-10-30 06:00:00,5068518,3441544,2662521,4805,6279.909245326737,122
ADSXJ0000396,Canal2,2023-10-22 02:00:00,2826345,2078311,1604070,2129,2780.348638260727,68
ADSXJ0000397,Canal2,2023-12-16 02:00:00,4604296,2953619,2239884,3188,4161.55439671263,92
ADSXJ0000398,Canal2,2023-11-09 01:00:00,6137686,4153548,3201460,4537,5920.653409030975,145
ADSXJ0000399,Canal2,2023-12-16 06:00:00,3895972,2417669,1820078,3444,4488.240873289291,85
ADSXJ0000400,Canal2,2023-10-06 03:00:00,2329321,1682291,1292152,1692,2203.75222843793,31
ADSXJ0000401,Canal2,2023-12-24 01:00:00,5808356,4032221,3073240,4839,6295.820775214625,88
ADSXJ0000402,Canal2,2023-10-27 03:00:00,2521725,1744329,1341833,1774,2305.562582300716,45
ADSXJ0000403,Canal2,2023-12-01 06:00:00,3845475,2665147,2027975,3777,4906.188237445915,54
ADSXJ0000404,Canal2,2023-11-12 02:00:00,4432855,3013855,2306435,3289,4272.612122447565,60
ADSXJ0000405,Canal2,2023-10-08 02:00:00,2716755,2137915,1635744,2144,2780.225903631246,68
ADSXJ0000406,Canal2,2023-11-17 01:00:00,5447410,3850205,2960205,4336,5622.782661788855,135
ADSXJ0000407,Canal2,2023-11-01 04:00:00,2134371,1393799,1070926,1347,1744.509094912736,18
ADSXJ0000408,Canal2,2023-12-02 07:00:00,5826236,4252306,3278609,6551,8479.53228077977,91
ADSXJ0000409,Canal2,2023-11-01 03:00:00,2352565,1575360,1210796,1412,1827.32076779403,20
ADSXJ0000410,Canal2,2023-12-10 02:00:00,3753376,2610640,1945687,2981,3856.395484161475,87
ADSXJ0000411,Canal2,2023-12-01 02:00:00,3916033,2759172,2102679,3046,3937.106260876056,75
ADSXJ0000412,Canal2,2023-11-15 07:00:00,7127088,4749158,3684603,6669,8615.459357747965,117
ADSXJ0000413,Canal2,2023-10-05 02:00:00,2875370,2184173,1677879,2275,2934.472251375194,65
ADSXJ0000414,Canal2,2023-10-05 06:00:00,4142527,2982139,2308705,3928,5065.441810397723,122
ADSXJ0000415,Canal2,2023-12-12 08:00:00,11317584,7596889,5853862,11211,14450.72714114826,278
ADSXJ0000416,Canal2,2023-10-26 02:00:00,3313291,2294830,1764957,2374,3059.111205069713,59
ADSXJ0000417,Canal2,2023-12-14 07:00:00,7444349,5276299,4050142,7866,10137.37714796177,110
ADSXJ0000418,Canal2,2023-11-16 07:00:00,6499112,4559942,3524258,6593,8484.29735138284,73
ADSXJ0000419,Canal2,2023-10-09 02:00:00,3042745,2247540,1704029,2253,2899.784058214092,68
ADSXJ0000420,Canal2,2023-12-23 06:00:00,3770287,2514711,1911960,3799,4887.261966644914,108
ADSXJ0000421,Canal2,2023-11-03 02:00:00,3399504,2367127,1817015,2182,2806.866544780629,26
ADSXJ0000422,Canal2,2023-12-07 03:00:00,2949292,1914235,1434032,2077,2671.920011242975,37
ADSXJ0000423,Canal2,2023-11-30 07:00:00,7189410,5032845,3865385,7617,9783.409279831409,189
ADSXJ0000424,Canal2,2023-11-14 07:00:00,7304873,4902285,3791135,6881,8835.819571956514,78
ADSXJ0000425,Canal2,2023-12-10 08:00:00,11530561,7385590,5679080,10782,13830.43818859045,188
ADSXJ0000426,Canal2,2023-11-30 00:00:00,8556602,6057659,4645547,7288,9344.67867820765,129
ADSXJ0000427,Canal2,2023-11-07 02:00:00,3969770,2735660,2100608,2553,3273.210964626336,82
ADSXJ0000428,Canal2,2023-10-15 02:00:00,2931672,2192066,1661408,2233,2860.52739467771,71
ADSXJ0000429,Canal2,2023-10-21 03:00:00,2584978,1703827,1313854,1738,2224.728498787416,50
ADSXJ0000430,Canal2,2023-11-05 07:00:00,4289622,3021155,2331564,4325,5533.789967864506,77
ADSXJ0000431,Canal2,2023-10-24 06:00:00,4802028,3242306,2499021,4485,5736.795899941135,131
ADSXJ0000432,Canal2,2023-10-23 02:00:00,3200968,2144080,1655071,2270,2902.583619611833,68
ADSXJ0000433,Canal2,2023-12-07 07:00:00,8203786,5357475,4116835,7536,9634.206716375867,107
ADSXJ0000434,Canal2,2023-10-22 06:00:00,4284570,2953082,2296157,4170,5330.517447172092,131
ADSXJ0000435,Canal2,2023-10-30 02:00:00,3270660,2303918,1767920,2264,2892.704764661763,31
ADSXJ0000436,Canal2,2023-10-11 01:00:00,4648940,3353664,2582850,3756,4795.433300942991,108
ADSXJ0000437,Canal2,2023-10-14 03:00:00,2592919,1830611,1388677,1801,2298.415994093295,53
ADSXJ0000438,Canal2,2023-12-19 08:00:00,11815339,7756445,5977615,11744,14977.05305338782,337
ADSXJ0000439,Canal2,2023-10-16 02:00:00,3163924,2157009,1646059,2236,2851.15671218981,32
ADSXJ0000440,Canal2,2023-10-19 06:00:00,5037573,3337312,2568157,4590,5845.385227577455,51
ADSXJ0000441,Canal2,2023-10-24 01:00:00,4744316,3382607,2608137,3603,4586.768877815798,63
ADSXJ0000442,Canal2,2023-11-23 00:00:00,8502841,6196524,4778280,7195,9155.152713460271,127
ADSXJ0000443,Canal2,2023-12-13 08:00:00,11095810,7489209,5762452,11418,14524.56075422558,285
ADSXJ0000444,Canal2,2023-10-03 01:00:00,4309957,3349606,2590444,3724,4735.720902999044,41
ADSXJ0000445,Canal2,2023-12-11 08:00:00,11439318,7511190,5792478,11430,14519.42882218054,326
ADSXJ0000446,Canal2,2023-11-26 01:00:00,6747228,4650517,3568994,5174,6573.167074682931,130
ADSXJ0000447,Canal2,2023-10-10 02:00:00,3033347,2189411,1680091,2210,2806.659613856854,70
ADSXJ0000448,Canal2,2023-11-11 07:00:00,5950289,4022762,3101412,6250,7937.584164771658,197
ADSXJ0000449,Canal2,2023-11-10 07:00:00,6973684,4598137,3555045,6332,8041.388152351252,180
ADSXJ0000450,Canal2,2023-12-05 03:00:00,2516995,1715326,1305208,1923,2441.527988577939,26
ADSXJ0000451,Canal2,2023-11-26 07:00:00,6028733,4197632,3216710,6687,8478.794756215333,191
ADSXJ0000452,Canal2,2023-11-17 07:00:00,6661129,4712807,3643955,6956,8815.698550056304,79
ADSXJ0000453,Canal2,2023-10-24 02:00:00,3196309,2192037,1686470,2213,2802.822923723178,66
ADSXJ0000454,Canal2,2023-12-08 07:00:00,6876215,4672037,3595688,7337,9292.625481161424,85
ADSXJ0000455,Canal2,2023-12-21 07:00:00,7651779,5247243,4018429,8034,10161.65743989128,110
ADSXJ0000456,Canal3,2023-10-14 15:00:00,1307,293,232,1,1.381627716829634,0
ADSXJ0000457,Canal2,2023-11-14 01:00:00,5651950,3807471,2923076,4300,5432.510038905435,59
ADSXJ0000458,Canal2,2023-10-02 02:00:00,3259468,2241612,1733441,2277,2874.242364605279,28
ADSXJ0000459,Canal2,2023-11-07 07:00:00,6698694,4356757,3376486,5719,7206.933445175929,64
ADSXJ0000460,Canal2,2023-10-21 06:00:00,3808529,2573735,1993074,3856,4858.849386537417,113
ADSXJ0000461,Canal2,2023-12-05 07:00:00,7333527,4938471,3805249,7432,9354.90034946809,234
ADSXJ0000462,Canal2,2023-11-22 00:00:00,8466826,6213545,4786829,7495,9429.087938702827,216
ADSXJ0000463,Canal2,2023-11-10 01:00:00,5988497,4163699,3200490,4878,6134.383585971145,156
ADSXJ0000464,Canal2,2023-10-22 07:00:00,7720060,5391556,4186162,8203,10304.88201840343,93
ADSXJ0000465,Canal2,2023-11-21 01:00:00,5600125,3893267,2983612,4394,5517.687097795248,138
ADSXJ0000466,Canal2,2023-12-15 01:00:00,6451220,4125675,3151592,5026,6308.595336752588,158
ADSXJ0000467,Canal2,2023-11-30 08:00:00,10969185,7458948,5752197,11473,14400.18305084795,359
ADSXJ0000468,Canal2,2023-12-24 08:00:00,11600239,7627563,5883266,11622,14580.1911055941,364
ADSXJ0000469,Canal2,2023-11-08 07:00:00,6739521,4493534,3480520,6170,7733.045092967413,154
ADSXJ0000470,Canal2,2023-12-18 08:00:00,11997557,7843686,6059609,11756,14730.88474798333,207
ADSXJ0000471,Canal2,2023-10-13 01:00:00,5277158,3898805,2978928,4273,5345.882284508229,123
ADSXJ0000472,Canal2,2023-10-23 06:00:00,5010618,3211570,2488850,4569,5710.59933626882,52
ADSXJ0000473,Canal2,2023-11-26 00:00:00,9615081,6724039,5173915,7722,9642.685067409766,89
ADSXJ0000474,Canal2,2023-10-03 06:00:00,3990076,2940292,2287018,4064,5072.827536261108,75
ADSXJ0000475,Canal2,2023-12-03 08:00:00,9375321,6962127,5408235,10166,12683.69633178969,317
ADSXJ0000476,Canal2,2023-11-06 07:00:00,4821817,3544730,2743276,4971,6201.830803877308,88
ADSXJ0000477,Canal2,2023-10-18 01:00:00,4742716,3306908,2538967,3615,4509.309064616179,91
ADSXJ0000478,Canal2,2023-11-12 07:00:00,5413606,3670735,2832274,5942,7411.429416577963,186
ADSXJ0000479,Canal2,2023-11-25 00:00:00,8903520,6538915,5027010,7482,9329.597210039106,86
ADSXJ0000480,Canal2,2023-12-21 00:00:00,8518466,5980497,4592231,7644,9527.051187149948,238
ADSXJ0000481,Canal2,2023-10-12 06:00:00,4880743,3238300,2482516,4632,5769.047083811101,134
ADSXJ0000482,Canal2,2023-10-25 06:00:00,4921917,3337660,2581693,4963,6180.844781213761,157
ADSXJ0000483,Canal2,2023-10-23 01:00:00,4891550,3448656,2657999,3792,4716.969367159968,70
ADSXJ0000484,Canal2,2023-11-20 01:00:00,5204395,3891236,2984303,4378,5442.896068475892,140
ADSXJ0000485,Canal2,2023-11-05 03:00:00,3485179,2482259,1906725,2393,2975.042673952044,59
ADSXJ0000486,Canal2,2023-12-18 00:00:00,9340769,6274382,4835722,7569,9407.219305747176,104
ADSXJ0000487,Canal2,2023-10-03 07:00:00,7157370,5291329,4120384,8078,10026.0258769876,254
ADSXJ0000488,Canal2,2023-12-20 08:00:00,11495625,7782258,5999623,11953,14833.85046921555,131
ADSXJ0000489,Canal2,2023-11-28 00:00:00,9412377,6354315,4892113,7443,9224.34183081365,236
ADSXJ0000490,Canal2,2023-10-28 03:00:00,2483106,1701852,1302565,1673,2073.454845827,27
ADSXJ0000491,Canal2,2023-10-08 01:00:00,4315196,3390293,2598083,3649,4519.045740377053,40
ADSXJ0000492,Canal2,2023-10-05 01:00:00,4407153,3430013,2639991,3872,4793.808390063649,55
ADSXJ0000493,Canal2,2023-12-09 07:00:00,6399615,4273789,3269969,6890,8524.036251639365,198
ADSXJ0000494,Canal2,2023-11-02 01:00:00,4967484,3411073,2631131,3146,3891.89586509307,43
ADSXJ0000495,Canal2,2023-10-02 06:00:00,4413257,3012332,2346595,4108,5080.648424272928,71
ADSXJ0000496,Canal2,2023-11-29 08:00:00,10836094,7490094,5778474,11380,14061.24309167851,200
ADSXJ0000497,Canal2,2023-11-01 05:00:00,2767577,1796752,1387745,2032,2507.375087460324,29
ADSXJ0000498,Canal2,2023-10-10 01:00:00,4577130,3387897,2609209,3898,4807.391226251247,115
ADSXJ0000499,Canal2,2023-10-18 06:00:00,4918346,3217693,2474410,4465,5495.529563106767,79
ADSXJ0000500,Canal2,2023-12-17 08:00:00,11270538,7341172,5661165,10935,13433.67459117089,193
